,Ref,Score,Team
1266,Jean Morin,2,New York Rangers
1267,Jean Morin,1,Ottawa Senators
1268,Brian Murphy,7,New Jersey Devils
1269,Brian Murphy,5,New York Islanders
1270,Kerry Fraser,7,New Jersey Devils
1271,Kerry Fraser,5,New York Islanders
1272,Don Van Massenhoven,2,Philadelphia Flyers
1273,Don Van Massenhoven,1,Washington Capitals
1274,Mark Pare,2,Philadelphia Flyers
1275,Mark Pare,1,Washington Capitals
1276,Dan Marouelli,3,Carolina Hurricanes
1277,Dan Marouelli,3,Florida Panthers
1278,Pierre Racicot,3,Carolina Hurricanes
1279,Pierre Racicot,3,Florida Panthers
1280,Lance Roberts,3,Colorado Avalanche
1281,Lance Roberts,1,St. Louis Blues
1282,Michael McGeough,3,Colorado Avalanche
1283,Michael McGeough,1,St. Louis Blues
1284,Brad Watson,3,Buffalo Sabres
1285,Brad Watson,1,Nashville Predators
1286,Gordon Broseker,3,Buffalo Sabres
1287,Gordon Broseker,1,Nashville Predators
1288,Dave Jackson,2,Calgary Flames
1289,Dave Jackson,3,Phoenix Coyotes
1290,Mark Faucette,2,Calgary Flames
1291,Mark Faucette,3,Phoenix Coyotes
1292,Blaine Angus,4,Detroit Red Wings
1293,Blaine Angus,3,Los Angeles Kings
1294,Wayne Bonney,4,Detroit Red Wings
1295,Wayne Bonney,3,Los Angeles Kings
1296,Dennis Larue,7,Chicago Blackhawks
1297,Dennis Larue,5,Tampa Bay Lightning
1298,Thor Nelson,7,Chicago Blackhawks
1299,Thor Nelson,5,Tampa Bay Lightning
1300,Brad Lazarowich,6,Dallas Stars
1301,Brad Lazarowich,2,Edmonton Oilers
1302,Dave Jackson,6,Dallas Stars
1303,Dave Jackson,2,Edmonton Oilers
1304,Mark Wheler,3,Phoenix Coyotes
1305,Mark Wheler,3,Vancouver Canucks
1306,Paul Devorski,3,Phoenix Coyotes
1307,Paul Devorski,3,Vancouver Canucks
1308,Blaine Angus,2,Anaheim Ducks
1309,Blaine Angus,1,San Jose Sharks
1310,Richard Trottier,2,Anaheim Ducks
1311,Richard Trottier,1,San Jose Sharks
1312,Dan Marouelli,6,New York Rangers
1313,Dan Marouelli,2,Toronto Maple Leafs
1314,Don Van Massenhoven,6,New York Rangers
1315,Don Van Massenhoven,2,Toronto Maple Leafs
1316,Brad Lazarowich,2,Calgary Flames
1317,Brad Lazarowich,3,Dallas Stars
1318,Mark Faucette,2,Calgary Flames
1319,Mark Faucette,3,Dallas Stars
1320,Dan Marouelli,5,New Jersey Devils
1321,Dan Marouelli,5,Philadelphia Flyers
1322,Don Van Massenhoven,5,New Jersey Devils
1323,Don Van Massenhoven,5,Philadelphia Flyers
1324,Bill McCreary,2,Colorado Avalanche
1325,Bill McCreary,1,New York Islanders
1326,Pat Dapuzzo,2,Colorado Avalanche
1327,Pat Dapuzzo,1,New York Islanders
1328,Bernard Degrace,4,Ottawa Senators
1329,Bernard Degrace,2,Tampa Bay Lightning
1330,Terry Gregson,4,Ottawa Senators
1331,Terry Gregson,2,Tampa Bay Lightning
1332,Kerry Fraser,2,Chicago Blackhawks
1333,Kerry Fraser,3,Detroit Red Wings
1334,Thor Nelson,2,Chicago Blackhawks
1335,Thor Nelson,3,Detroit Red Wings
1336,Mark Pare,2,Buffalo Sabres
1337,Mark Pare,2,St. Louis Blues
1338,Paul Devorski,2,Buffalo Sabres
1339,Paul Devorski,2,St. Louis Blues
1340,Jean Morin,3,Edmonton Oilers
1341,Jean Morin,3,Nashville Predators
1342,Michael McGeough,3,Edmonton Oilers
1343,Michael McGeough,3,Nashville Predators
1344,Bill McCreary,2,Colorado Avalanche
1345,Bill McCreary,1,New York Rangers
1346,Ray Scapinello,2,Colorado Avalanche
1347,Ray Scapinello,1,New York Rangers
1348,Michael McGeough,6,Florida Panthers
1349,Michael McGeough,5,Ottawa Senators
1350,Pierre Racicot,6,Florida Panthers
1351,Pierre Racicot,5,Ottawa Senators
1352,Mark Pare,3,Chicago Blackhawks
1353,Mark Pare,1,Edmonton Oilers
1354,Paul Devorski,3,Chicago Blackhawks
1355,Paul Devorski,1,Edmonton Oilers
1356,Don Koharski,3,Dallas Stars
1357,Don Koharski,3,San Jose Sharks
1358,Lyle Seitz,3,Dallas Stars
1359,Lyle Seitz,3,San Jose Sharks
1360,Blaine Angus,2,Montréal Canadiens
1361,Blaine Angus,4,Phoenix Coyotes
1362,Richard Trottier,2,Montréal Canadiens
1363,Richard Trottier,4,Phoenix Coyotes
1364,Dave Jackson,4,Anaheim Ducks
1365,Dave Jackson,4,Vancouver Canucks
1366,Don Henderson,4,Anaheim Ducks
1367,Don Henderson,4,Vancouver Canucks
1368,Baron Parker,2,Los Angeles Kings
1369,Baron Parker,1,Washington Capitals
1370,Mark Faucette,2,Los Angeles Kings
1371,Mark Faucette,1,Washington Capitals
1372,Kevin Collins,5,New Jersey Devils
1373,Kevin Collins,4,Philadelphia Flyers
1374,Terry Gregson,5,New Jersey Devils
1375,Terry Gregson,4,Philadelphia Flyers
1376,Gordon Broseker,3,Boston Bruins
1377,Gordon Broseker,2,Carolina Hurricanes
1378,Lance Roberts,3,Boston Bruins
1379,Lance Roberts,2,Carolina Hurricanes
1380,Dan O'Halloran,2,Nashville Predators
1381,Dan O'Halloran,1,San Jose Sharks
1382,Jean Morin,2,Nashville Predators
1383,Jean Morin,1,San Jose Sharks
1384,Dan Marouelli,2,Buffalo Sabres
1385,Dan Marouelli,0,New York Rangers
1386,Thor Nelson,2,Buffalo Sabres
1387,Thor Nelson,0,New York Rangers
1388,Michael McGeough,2,Calgary Flames
1389,Michael McGeough,1,Tampa Bay Lightning
1390,Pierre Racicot,2,Calgary Flames
1391,Pierre Racicot,1,Tampa Bay Lightning
1392,Mark Pare,3,Detroit Red Wings
1393,Mark Pare,2,Edmonton Oilers
1394,Paul Devorski,3,Detroit Red Wings
1395,Paul Devorski,2,Edmonton Oilers
1396,Kerry Fraser,2,Chicago Blackhawks
1397,Kerry Fraser,3,Toronto Maple Leafs
1398,Swede Knox,2,Chicago Blackhawks
1399,Swede Knox,3,Toronto Maple Leafs
1400,Don Koharski,3,Dallas Stars
1401,Don Koharski,2,Montréal Canadiens
1402,Randy Mitton,3,Dallas Stars
1403,Randy Mitton,2,Montréal Canadiens
1404,Dave Jackson,1,Anaheim Ducks
1405,Dave Jackson,0,Washington Capitals
1406,Mark Faucette,1,Anaheim Ducks
1407,Mark Faucette,0,Washington Capitals
1408,Brian Murphy,1,Boston Bruins
1409,Brian Murphy,4,Buffalo Sabres
1410,Don Van Massenhoven,1,Boston Bruins
1411,Don Van Massenhoven,4,Buffalo Sabres
1412,Dan Marouelli,3,Philadelphia Flyers
1413,Dan Marouelli,0,Toronto Maple Leafs
1414,Ray Scapinello,3,Philadelphia Flyers
1415,Ray Scapinello,0,Toronto Maple Leafs
1416,Bill McCreary,0,Ottawa Senators
1417,Bill McCreary,2,Phoenix Coyotes
1418,Pierre Champoux,0,Ottawa Senators
1419,Pierre Champoux,2,Phoenix Coyotes
1420,Kevin Collins,3,Colorado Avalanche
1421,Kevin Collins,5,New Jersey Devils
1422,Kevin Maguire,3,Colorado Avalanche
1423,Kevin Maguire,5,New Jersey Devils
1424,Pat Dapuzzo,1,New York Islanders
1425,Pat Dapuzzo,2,Tampa Bay Lightning
1426,Richard Trottier,1,New York Islanders
1427,Richard Trottier,2,Tampa Bay Lightning
1428,Dennis Larue,3,Carolina Hurricanes
1429,Dennis Larue,0,Detroit Red Wings
1430,Paul Stewart,3,Carolina Hurricanes
1431,Paul Stewart,0,Detroit Red Wings
1432,Dan O'Halloran,4,Calgary Flames
1433,Dan O'Halloran,2,Florida Panthers
1434,Michael McGeough,4,Calgary Flames
1435,Michael McGeough,2,Florida Panthers
1436,Conrad Hache,4,Pittsburgh Penguins
1437,Conrad Hache,3,St. Louis Blues
1438,Kerry Fraser,4,Pittsburgh Penguins
1439,Kerry Fraser,3,St. Louis Blues
1440,Jean Morin,2,Montréal Canadiens
1441,Jean Morin,2,Nashville Predators
1442,Lance Roberts,2,Montréal Canadiens
1443,Lance Roberts,2,Nashville Predators
1444,Baron Parker,3,Los Angeles Kings
1445,Baron Parker,0,Vancouver Canucks
1446,Don Koharski,3,Los Angeles Kings
1447,Don Koharski,0,Vancouver Canucks
1448,Stephen Walkom,2,San Jose Sharks
1449,Stephen Walkom,1,Washington Capitals
1450,Wayne Bonney,2,San Jose Sharks
1451,Wayne Bonney,1,Washington Capitals
1452,Dennis Larue,2,Edmonton Oilers
1453,Dennis Larue,2,Philadelphia Flyers
1454,Lance Roberts,2,Edmonton Oilers
1455,Lance Roberts,2,Philadelphia Flyers
1456,Brad Lazarowich,2,Chicago Blackhawks
1457,Brad Lazarowich,2,Dallas Stars
1458,Terry Gregson,2,Chicago Blackhawks
1459,Terry Gregson,2,Dallas Stars
1460,Don Henderson,3,Anaheim Ducks
1461,Don Henderson,0,Los Angeles Kings
1462,Stephen Walkom,3,Anaheim Ducks
1463,Stephen Walkom,0,Los Angeles Kings
1464,Richard Trottier,2,Montréal Canadiens
1465,Richard Trottier,2,Phoenix Coyotes
1466,Swede Knox,2,Montréal Canadiens
1467,Swede Knox,2,Phoenix Coyotes
1468,Don Van Massenhoven,2,Calgary Flames
1469,Don Van Massenhoven,5,New York Rangers
1470,Thor Nelson,2,Calgary Flames
1471,Thor Nelson,5,New York Rangers
1472,Baron Parker,0,Colorado Avalanche
1473,Baron Parker,0,St. Louis Blues
1474,Don Koharski,0,Colorado Avalanche
1475,Don Koharski,0,St. Louis Blues
1476,Dennis Larue,3,Pittsburgh Penguins
1477,Dennis Larue,2,Tampa Bay Lightning
1478,Pierre Champoux,3,Pittsburgh Penguins
1479,Pierre Champoux,2,Tampa Bay Lightning
1480,Brad Lazarowich,3,Carolina Hurricanes
1481,Brad Lazarowich,0,Edmonton Oilers
1482,Paul Stewart,3,Carolina Hurricanes
1483,Paul Stewart,0,Edmonton Oilers
1484,Baron Parker,7,Dallas Stars
1485,Baron Parker,3,St. Louis Blues
1486,Terry Gregson,7,Dallas Stars
1487,Terry Gregson,3,St. Louis Blues
1488,Don Henderson,1,New York Islanders
1489,Don Henderson,0,San Jose Sharks
1490,Kerry Fraser,1,New York Islanders
1491,Kerry Fraser,0,San Jose Sharks
1492,Bill McCreary,2,Phoenix Coyotes
1493,Bill McCreary,5,Toronto Maple Leafs
1494,Swede Knox,2,Phoenix Coyotes
1495,Swede Knox,5,Toronto Maple Leafs
1496,Don Van Massenhoven,6,New Jersey Devils
1497,Don Van Massenhoven,3,New York Rangers
1498,Mark Pare,6,New Jersey Devils
1499,Mark Pare,3,New York Rangers
1500,Mark Faucette,4,Florida Panthers
1501,Mark Faucette,1,Pittsburgh Penguins
1502,Pierre Racicot,4,Florida Panthers
1503,Pierre Racicot,1,Pittsburgh Penguins
1504,Dan Marouelli,3,Boston Bruins
1505,Dan Marouelli,5,Detroit Red Wings
1506,Ray Scapinello,3,Boston Bruins
1507,Ray Scapinello,5,Detroit Red Wings
1508,Robbie Shick,6,Anaheim Ducks
1509,Robbie Shick,1,Nashville Predators
1510,Stephen Walkom,6,Anaheim Ducks
1511,Stephen Walkom,1,Nashville Predators
1512,Dennis Larue,5,Boston Bruins
1513,Dennis Larue,2,Ottawa Senators
1514,Pierre Champoux,5,Boston Bruins
1515,Pierre Champoux,2,Ottawa Senators
1516,Paul Devorski,3,Calgary Flames
1517,Paul Devorski,3,Philadelphia Flyers
1518,Rob Martell,3,Calgary Flames
1519,Rob Martell,3,Philadelphia Flyers
1520,Blaine Angus,1,Chicago Blackhawks
1521,Blaine Angus,3,Washington Capitals
1522,Richard Trottier,1,Chicago Blackhawks
1523,Richard Trottier,3,Washington Capitals
1524,Bernard Degrace,2,Phoenix Coyotes
1525,Bernard Degrace,3,St. Louis Blues
1526,Terry Gregson,2,Phoenix Coyotes
1527,Terry Gregson,3,St. Louis Blues
1528,Randy Mitton,1,Colorado Avalanche
1529,Randy Mitton,2,Vancouver Canucks
1530,Stephen Walkom,1,Colorado Avalanche
1531,Stephen Walkom,2,Vancouver Canucks
1532,Brad Watson,4,Los Angeles Kings
1533,Brad Watson,5,New York Islanders
1534,Wayne Bonney,4,Los Angeles Kings
1535,Wayne Bonney,5,New York Islanders
1536,Lance Roberts,1,Nashville Predators
1537,Lance Roberts,3,San Jose Sharks
1538,Mark Wheler,1,Nashville Predators
1539,Mark Wheler,3,San Jose Sharks
1540,Don Koharski,4,Buffalo Sabres
1541,Don Koharski,2,Montréal Canadiens
1542,Swede Knox,4,Buffalo Sabres
1543,Swede Knox,2,Montréal Canadiens
1544,Don Van Massenhoven,1,Carolina Hurricanes
1545,Don Van Massenhoven,5,Ottawa Senators
1546,Greg Kimmerly,1,Carolina Hurricanes
1547,Greg Kimmerly,5,Ottawa Senators
1548,Bill McCreary,5,Calgary Flames
1549,Bill McCreary,2,New Jersey Devils
1550,Gordon Broseker,5,Calgary Flames
1551,Gordon Broseker,2,New Jersey Devils
1552,Dave Jackson,4,Edmonton Oilers
1553,Dave Jackson,1,Tampa Bay Lightning
1554,Mark Faucette,4,Edmonton Oilers
1555,Mark Faucette,1,Tampa Bay Lightning
1556,Bernard Degrace,3,Dallas Stars
1557,Bernard Degrace,1,Detroit Red Wings
1558,Terry Gregson,3,Dallas Stars
1559,Terry Gregson,1,Detroit Red Wings
1560,Brad Watson,2,Anaheim Ducks
1561,Brad Watson,2,New York Islanders
1562,Wayne Bonney,2,Anaheim Ducks
1563,Wayne Bonney,2,New York Islanders
1564,Bill McCreary,4,Boston Bruins
1565,Bill McCreary,1,Detroit Red Wings
1566,Rob Martell,4,Boston Bruins
1567,Rob Martell,1,Detroit Red Wings
1568,Richard Trottier,2,Buffalo Sabres
1569,Richard Trottier,3,Carolina Hurricanes
1570,Swede Knox,2,Buffalo Sabres
1571,Swede Knox,3,Carolina Hurricanes
1572,Don Van Massenhoven,4,New York Rangers
1573,Don Van Massenhoven,7,Toronto Maple Leafs
1574,Ray Scapinello,4,New York Rangers
1575,Ray Scapinello,7,Toronto Maple Leafs
1576,Dennis Larue,1,Montréal Canadiens
1577,Dennis Larue,1,New Jersey Devils
1578,Jean Morin,1,Montréal Canadiens
1579,Jean Morin,1,New Jersey Devils
1580,KERRY FRASER,1,Chicago Blackhawks
1581,KERRY FRASER,3,Philadelphia Flyers
1582,Mark Pare,1,Chicago Blackhawks
1583,Mark Pare,3,Philadelphia Flyers
1584,Blaine Angus,3,Pittsburgh Penguins
1585,Blaine Angus,0,Washington Capitals
1586,Paul Stewart,3,Pittsburgh Penguins
1587,Paul Stewart,0,Washington Capitals
1588,Dave Jackson,1,Edmonton Oilers
1589,Dave Jackson,3,Florida Panthers
1590,Pierre Racicot,1,Edmonton Oilers
1591,Pierre Racicot,3,Florida Panthers
1592,Dan Schachte,2,Los Angeles Kings
1593,Dan Schachte,5,St. Louis Blues
1594,Stephen Walkom,2,Los Angeles Kings
1595,Stephen Walkom,5,St. Louis Blues
1596,Lance Roberts,6,Nashville Predators
1597,Lance Roberts,4,Vancouver Canucks
1598,Randy Mitton,6,Nashville Predators
1599,Randy Mitton,4,Vancouver Canucks
1600,Michael McGeough,1,Colorado Avalanche
1601,Michael McGeough,2,San Jose Sharks
1602,Thor Nelson,1,Colorado Avalanche
1603,Thor Nelson,2,San Jose Sharks
1604,Dan Marouelli,3,Dallas Stars
1605,Dan Marouelli,2,Ottawa Senators
1606,Mark Pare,3,Dallas Stars
1607,Mark Pare,2,Ottawa Senators
1608,Gordon Broseker,2,Philadelphia Flyers
1609,Gordon Broseker,2,Tampa Bay Lightning
1610,Richard Trottier,2,Philadelphia Flyers
1611,Richard Trottier,2,Tampa Bay Lightning
1612,Dan Schachte,1,Chicago Blackhawks
1613,Dan Schachte,4,Los Angeles Kings
1614,Don Koharski,1,Chicago Blackhawks
1615,Don Koharski,4,Los Angeles Kings
1616,Mike Leggo,2,New York Islanders
1617,Mike Leggo,4,Phoenix Coyotes
1618,Robbie Shick,2,New York Islanders
1619,Robbie Shick,4,Phoenix Coyotes
1620,Dan Marouelli,3,Boston Bruins
1621,Dan Marouelli,2,Tampa Bay Lightning
1622,Kevin Collins,3,Boston Bruins
1623,Kevin Collins,2,Tampa Bay Lightning
1624,Bernard Degrace,1,Pittsburgh Penguins
1625,Bernard Degrace,7,Toronto Maple Leafs
1626,Terry Gregson,1,Pittsburgh Penguins
1627,Terry Gregson,7,Toronto Maple Leafs
1628,Bill McCreary,2,Dallas Stars
1629,Bill McCreary,2,Montréal Canadiens
1630,Pierre Champoux,2,Dallas Stars
1631,Pierre Champoux,2,Montréal Canadiens
1632,Gordon Broseker,4,Buffalo Sabres
1633,Gordon Broseker,1,Carolina Hurricanes
1634,Paul Devorski,4,Buffalo Sabres
1635,Paul Devorski,1,Carolina Hurricanes
1636,Michael McGeough,2,Anaheim Ducks
1637,Michael McGeough,4,Colorado Avalanche
1638,Thor Nelson,2,Anaheim Ducks
1639,Thor Nelson,4,Colorado Avalanche
1640,Brian Murphy,3,New York Islanders
1641,Brian Murphy,3,St. Louis Blues
1642,Mark Faucette,3,New York Islanders
1643,Mark Faucette,3,St. Louis Blues
1644,Ray Scapinello,3,Los Angeles Kings
1645,Ray Scapinello,0,Pittsburgh Penguins
1646,Richard Trottier,3,Los Angeles Kings
1647,Richard Trottier,0,Pittsburgh Penguins
1648,Dave Jackson,2,Detroit Red Wings
1649,Dave Jackson,6,Phoenix Coyotes
1650,Mark Pare,2,Detroit Red Wings
1651,Mark Pare,6,Phoenix Coyotes
1652,Don Koharski,3,Calgary Flames
1653,Don Koharski,5,Vancouver Canucks
1654,Robbie Shick,3,Calgary Flames
1655,Robbie Shick,5,Vancouver Canucks
1656,Lance Roberts,1,Anaheim Ducks
1657,Lance Roberts,0,Colorado Avalanche
1658,Wayne Bonney,1,Anaheim Ducks
1659,Wayne Bonney,0,Colorado Avalanche
1660,Brad Kovachik,1,Boston Bruins
1661,Brad Kovachik,2,Philadelphia Flyers
1662,Stephen Walkom,1,Boston Bruins
1663,Stephen Walkom,2,Philadelphia Flyers
1664,Dan Marouelli,2,Buffalo Sabres
1665,Dan Marouelli,0,Tampa Bay Lightning
1666,Paul Stewart,2,Buffalo Sabres
1667,Paul Stewart,0,Tampa Bay Lightning
1668,Bill McCreary,5,Dallas Stars
1669,Bill McCreary,1,Toronto Maple Leafs
1670,Ray Scapinello,5,Dallas Stars
1671,Ray Scapinello,1,Toronto Maple Leafs
1672,Gerry Gauthier,1,Montréal Canadiens
1673,Gerry Gauthier,3,Ottawa Senators
1674,Terry Gregson,1,Montréal Canadiens
1675,Terry Gregson,3,Ottawa Senators
1676,Lyle Seitz,4,New Jersey Devils
1677,Lyle Seitz,2,St. Louis Blues
1678,Mark Faucette,4,New Jersey Devils
1679,Mark Faucette,2,St. Louis Blues
1680,Conrad Hache,1,Carolina Hurricanes
1681,Conrad Hache,0,New York Rangers
1682,Kerry Fraser,1,Carolina Hurricanes
1683,Kerry Fraser,0,New York Rangers
1684,Paul Devorski,0,Florida Panthers
1685,Paul Devorski,4,Washington Capitals
1686,Pierre Racicot,0,Florida Panthers
1687,Pierre Racicot,4,Washington Capitals
1688,Dan Schachte,4,Chicago Blackhawks
1689,Dan Schachte,3,Phoenix Coyotes
1690,Don Van Massenhoven,4,Chicago Blackhawks
1691,Don Van Massenhoven,3,Phoenix Coyotes
1692,Dan O'Halloran,3,Detroit Red Wings
1693,Dan O'Halloran,5,Nashville Predators
1694,Gordon Broseker,3,Detroit Red Wings
1695,Gordon Broseker,5,Nashville Predators
1696,Mike Leggo,3,Edmonton Oilers
1697,Mike Leggo,5,San Jose Sharks
1698,Robbie Shick,3,Edmonton Oilers
1699,Robbie Shick,5,San Jose Sharks
1700,Dennis Larue,2,Calgary Flames
1701,Dennis Larue,5,Vancouver Canucks
1702,Don Koharski,2,Calgary Flames
1703,Don Koharski,5,Vancouver Canucks
1704,Dan Marouelli,2,Montréal Canadiens
1705,Dan Marouelli,1,Toronto Maple Leafs
1706,Kerry Fraser,2,Montréal Canadiens
1707,Kerry Fraser,1,Toronto Maple Leafs
1708,Brian Murphy,2,Buffalo Sabres
1709,Brian Murphy,0,New Jersey Devils
1710,Paul Devorski,2,Buffalo Sabres
1711,Paul Devorski,0,New Jersey Devils
1712,Kevin Collins,2,Boston Bruins
1713,Kevin Collins,4,New York Islanders
1714,Richard Trottier,2,Boston Bruins
1715,Richard Trottier,4,New York Islanders
1716,Scott Zelkin,1,Ottawa Senators
1717,Scott Zelkin,2,Pittsburgh Penguins
1718,Stephen Walkom,1,Ottawa Senators
1719,Stephen Walkom,2,Pittsburgh Penguins
1720,Gordon Broseker,3,Carolina Hurricanes
1721,Gordon Broseker,6,New York Rangers
1722,Kevin Maguire,3,Carolina Hurricanes
1723,Kevin Maguire,6,New York Rangers
1724,Mark Faucette,3,Florida Panthers
1725,Mark Faucette,1,Tampa Bay Lightning
1726,Pierre Racicot,3,Florida Panthers
1727,Pierre Racicot,1,Tampa Bay Lightning
1728,Dave Jackson,2,Chicago Blackhawks
1729,Dave Jackson,3,Philadelphia Flyers
1730,Pierre Champoux,2,Chicago Blackhawks
1731,Pierre Champoux,3,Philadelphia Flyers
1732,Lance Roberts,3,Detroit Red Wings
1733,Lance Roberts,4,St. Louis Blues
1734,Mark Pare,3,Detroit Red Wings
1735,Mark Pare,4,St. Louis Blues
1736,Brad Kovachik,3,Nashville Predators
1737,Brad Kovachik,1,Washington Capitals
1738,Greg Kimmerly,3,Nashville Predators
1739,Greg Kimmerly,1,Washington Capitals
1740,Don Van Massenhoven,2,Colorado Avalanche
1741,Don Van Massenhoven,4,Dallas Stars
1742,Mark Wheler,2,Colorado Avalanche
1743,Mark Wheler,4,Dallas Stars
1744,Dennis Larue,1,Los Angeles Kings
1745,Dennis Larue,2,Phoenix Coyotes
1746,Thor Nelson,1,Los Angeles Kings
1747,Thor Nelson,2,Phoenix Coyotes
1748,Michael McGeough,2,San Jose Sharks
1749,Michael McGeough,0,Vancouver Canucks
1750,Wayne Bonney,2,San Jose Sharks
1751,Wayne Bonney,0,Vancouver Canucks
1752,Mike Cvik,1,Calgary Flames
1753,Mike Cvik,2,Colorado Avalanche
1754,Terry Gregson,1,Calgary Flames
1755,Terry Gregson,2,Colorado Avalanche
1756,Baron Parker,3,Edmonton Oilers
1757,Baron Parker,0,Vancouver Canucks
1758,Bill McCreary,3,Edmonton Oilers
1759,Bill McCreary,0,Vancouver Canucks
1760,Brian Murphy,4,Buffalo Sabres
1761,Brian Murphy,7,New Jersey Devils
1762,Dave Jackson,4,Buffalo Sabres
1763,Dave Jackson,7,New Jersey Devils
1764,Kerry Fraser,2,Anaheim Ducks
1765,Kerry Fraser,2,Ottawa Senators
1766,Pierre Champoux,2,Anaheim Ducks
1767,Pierre Champoux,2,Ottawa Senators
1768,Dan Marouelli,1,Boston Bruins
1769,Dan Marouelli,5,Washington Capitals
1770,Kevin Maguire,1,Boston Bruins
1771,Kevin Maguire,5,Washington Capitals
1772,Lance Roberts,5,Florida Panthers
1773,Lance Roberts,1,New York Islanders
1774,Pierre Racicot,5,Florida Panthers
1775,Pierre Racicot,1,New York Islanders
1776,Mark Faucette,4,Detroit Red Wings
1777,Mark Faucette,4,St. Louis Blues
1778,Ray Scapinello,4,Detroit Red Wings
1779,Ray Scapinello,4,St. Louis Blues
1780,Don Koharski,1,Dallas Stars
1781,Don Koharski,0,Nashville Predators
1782,Mark Wheler,1,Dallas Stars
1783,Mark Wheler,0,Nashville Predators
1784,Michael McGeough,4,Los Angeles Kings
1785,Michael McGeough,2,Phoenix Coyotes
1786,Wayne Bonney,4,Los Angeles Kings
1787,Wayne Bonney,2,Phoenix Coyotes
1788,Bob Rowatt,1,Philadelphia Flyers
1789,Bob Rowatt,1,San Jose Sharks
1790,Robbie Shick,1,Philadelphia Flyers
1791,Robbie Shick,1,San Jose Sharks
1792,Greg Kimmerly,0,New York Islanders
1793,Greg Kimmerly,3,Tampa Bay Lightning
1794,Lance Roberts,0,New York Islanders
1795,Lance Roberts,3,Tampa Bay Lightning
1796,Don Van Massenhoven,3,Calgary Flames
1797,Don Van Massenhoven,4,Philadelphia Flyers
1798,Swede Knox,3,Calgary Flames
1799,Swede Knox,4,Philadelphia Flyers
1800,Baron Parker,2,Edmonton Oilers
1801,Baron Parker,5,Montréal Canadiens
1802,Terry Gregson,2,Edmonton Oilers
1803,Terry Gregson,5,Montréal Canadiens
1804,Bill McCreary,4,Colorado Avalanche
1805,Bill McCreary,2,Vancouver Canucks
1806,Brad Watson,4,Colorado Avalanche
1807,Brad Watson,2,Vancouver Canucks
1808,Brian Murphy,1,Anaheim Ducks
1809,Brian Murphy,4,Toronto Maple Leafs
1810,Richard Trottier,1,Anaheim Ducks
1811,Richard Trottier,4,Toronto Maple Leafs
1812,Dave Jackson,1,Buffalo Sabres
1813,Dave Jackson,1,Ottawa Senators
1814,Terry Gregson,1,Buffalo Sabres
1815,Terry Gregson,1,Ottawa Senators
1816,Dan O'Halloran,4,Florida Panthers
1817,Dan O'Halloran,7,Pittsburgh Penguins
1818,Mark Pare,4,Florida Panthers
1819,Mark Pare,7,Pittsburgh Penguins
1820,Paul Devorski,3,New Jersey Devils
1821,Paul Devorski,2,Washington Capitals
1822,Pierre Champoux,3,New Jersey Devils
1823,Pierre Champoux,2,Washington Capitals
1824,Dan Marouelli,4,Carolina Hurricanes
1825,Dan Marouelli,3,Tampa Bay Lightning
1826,Pat Dapuzzo,4,Carolina Hurricanes
1827,Pat Dapuzzo,3,Tampa Bay Lightning
1828,Pierre Racicot,5,Boston Bruins
1829,Pierre Racicot,2,Nashville Predators
1830,Stephen Walkom,5,Boston Bruins
1831,Stephen Walkom,2,Nashville Predators
1832,Don Koharski,1,New York Rangers
1833,Don Koharski,3,Phoenix Coyotes
1834,Wayne Bonney,1,New York Rangers
1835,Wayne Bonney,3,Phoenix Coyotes
1836,Bill McCreary,5,Los Angeles Kings
1837,Bill McCreary,1,San Jose Sharks
1838,Don Van Massenhoven,5,Los Angeles Kings
1839,Don Van Massenhoven,1,San Jose Sharks
1840,Scott Zelkin,2,Detroit Red Wings
1841,Scott Zelkin,4,Toronto Maple Leafs
1842,Stephen Walkom,2,Detroit Red Wings
1843,Stephen Walkom,4,Toronto Maple Leafs
1844,Dan Schachte,1,Chicago Blackhawks
1845,Dan Schachte,0,New York Islanders
1846,Lance Roberts,1,Chicago Blackhawks
1847,Lance Roberts,0,New York Islanders
1848,Brad Watson,1,Calgary Flames
1849,Brad Watson,2,Montréal Canadiens
1850,Michael McGeough,1,Calgary Flames
1851,Michael McGeough,2,Montréal Canadiens
1852,Dennis Larue,3,Colorado Avalanche
1853,Dennis Larue,6,New York Rangers
1854,Robbie Shick,3,Colorado Avalanche
1855,Robbie Shick,6,New York Rangers
1856,Baron Parker,6,Philadelphia Flyers
1857,Baron Parker,2,Vancouver Canucks
1858,Terry Gregson,6,Philadelphia Flyers
1859,Terry Gregson,2,Vancouver Canucks
1860,Don Koharski,1,Boston Bruins
1861,Don Koharski,6,Dallas Stars
1862,Rob Martell,1,Boston Bruins
1863,Rob Martell,6,Dallas Stars
1864,Blaine Angus,7,Anaheim Ducks
1865,Blaine Angus,2,Buffalo Sabres
1866,Richard Trottier,7,Anaheim Ducks
1867,Richard Trottier,2,Buffalo Sabres
1868,Paul Stewart,4,Ottawa Senators
1869,Paul Stewart,3,Washington Capitals
1870,Pierre Champoux,4,Ottawa Senators
1871,Pierre Champoux,3,Washington Capitals
1872,Mark Faucette,3,Carolina Hurricanes
1873,Mark Faucette,3,Florida Panthers
1874,Pierre Racicot,3,Carolina Hurricanes
1875,Pierre Racicot,3,Florida Panthers
1876,Dan O'Halloran,5,Nashville Predators
