code,away_outcome,away_score,away_team,home_outcome,home_score,home_team,official_1,official_2
2007020801,1,4,Buffalo Sabres,0,2,Boston Bruins,Mike Leggo,Dean Warren
2007020802,1,3,Anaheim Ducks,0,0,New York Islanders,Dennis LaRue,Tim Peel
2007020803,1,4,Los Angeles Kings,0,2,New York Rangers,Don Koharski,Dean Morton
2007020804,1,3,Philadelphia Flyers,0,2,Atlanta Thrashers,Greg Kimmerly,Mike Hasenfratz
2007020805,1,4,Washington Capitals,0,3,Columbus Blue Jackets,Bill McCreary,Rob Martell
2007020806,1,8,Florida Panthers,0,0,Toronto Maple Leafs,Ian Walsh,Brad Meier
2007020807,0,3,Ottawa Senators,1,4,Montréal Canadiens,Dan O'Halloran,Kevin Pollock
2007020808,0,0,Carolina Hurricanes,1,1,Nashville Predators,Dan O'Rourke,Chris Lee
2007020809,1,3,Detroit Red Wings,0,2,Minnesota Wild,Gord Dwyer,Steve Kozari
2007020810,1,5,Tampa Bay Lightning,0,4,St. Louis Blues,Kelly Sutherland,Francois StLaurent
2007020811,0,2,Vancouver Canucks,0,2,Dallas Stars,Dan Marouelli,Justin StPierre
2007020812,0,3,Phoenix Coyotes,0,3,Calgary Flames,Rob Shick,Don VanMassenhoven
2007020813,0,2,New Jersey Devils,0,2,Buffalo Sabres,Mike Leggo,Dennis LaRue
2007020814,1,4,Washington Capitals,0,3,Philadelphia Flyers,Dave Jackson,Rob Martell
2007020815,0,1,Chicago Blackhawks,1,4,Edmonton Oilers,Don VanMassenhoven,Tom Kowal
2007020816,1,3,Colorado Avalanche,0,1,San Jose Sharks,Chris Rooney,Eric Furlatt
2007020817,1,4,Anaheim Ducks,0,1,New York Rangers,Kerry Fraser,Justin StPierre
2007020818,1,2,Vancouver Canucks,0,1,Atlanta Thrashers,Chris Lee,Dean Warren
2007020819,1,4,Toronto Maple Leafs,0,2,Montréal Canadiens,Paul Devorski,Brad Meier
2007020820,0,4,Florida Panthers,1,5,Ottawa Senators,Wes McCauley,Dan O'Halloran
2007020821,0,3,New York Islanders,1,4,Pittsburgh Penguins,Dave Jackson,Don Koharski
2007020822,1,5,Los Angeles Kings,0,3,Detroit Red Wings,Mike Hasenfratz,Steve Kozari
2007020823,1,2,Tampa Bay Lightning,0,1,Nashville Predators,Kelly Sutherland,Greg Kimmerly
2007020824,1,1,Dallas Stars,0,0,Minnesota Wild,Dan Marouelli,Marc Joannette
2007020825,1,3,Chicago Blackhawks,0,1,Calgary Flames,Michael McGeough,Don VanMassenhoven
2007020826,1,2,Columbus Blue Jackets,0,1,Phoenix Coyotes,Eric Furlatt,Gord Dwyer
2007020827,1,2,Anaheim Ducks,0,1,New Jersey Devils,Dan O'Rourke,Ian Walsh
2007020828,1,2,Carolina Hurricanes,0,1,Washington Capitals,Mike Leggo,Dennis LaRue
2007020829,0,2,Boston Bruins,0,2,Buffalo Sabres,Rob Martell,Kevin Pollock
2007020830,0,1,Columbus Blue Jackets,1,2,San Jose Sharks,Rob Shick,Tom Kowal
2007020831,1,2,New York Rangers,0,0,Philadelphia Flyers,Kelly Sutherland,Brad Meier
2007020832,0,2,Los Angeles Kings,1,4,Pittsburgh Penguins,Chris Rooney,Mike Hasenfratz
2007020833,0,2,Detroit Red Wings,1,3,Toronto Maple Leafs,Dan Marouelli,Dean Warren
2007020834,0,3,New York Islanders,1,4,Minnesota Wild,Eric Furlatt,Gord Dwyer
2007020835,1,6,Florida Panthers,0,3,Boston Bruins,Kerry Fraser,Steve Kozari
2007020836,0,1,Montréal Canadiens,1,6,Ottawa Senators,Don Koharski,Rob Martell
2007020837,0,1,Carolina Hurricanes,1,6,New Jersey Devils,Mike Leggo,Justin StPierre
2007020838,0,1,Tampa Bay Lightning,1,2,Atlanta Thrashers,Greg Kimmerly,Chris Lee
2007020839,0,1,Edmonton Oilers,1,4,Calgary Flames,Wes McCauley,Paul Devorski
2007020840,0,2,St. Louis Blues,1,6,Dallas Stars,Dave Jackson,Marc Joannette
2007020841,1,6,Colorado Avalanche,0,2,Vancouver Canucks,Michael McGeough,Don VanMassenhoven
2007020842,0,3,Nashville Predators,1,4,San Jose Sharks,Stephane Auger,Brad Watson
2007020843,0,3,Philadelphia Flyers,1,4,Pittsburgh Penguins,Dan O'Rourke,Kevin Pollock
2007020844,0,2,New York Rangers,1,3,Washington Capitals,Mike Hasenfratz,Brad Meier
2007020845,1,3,Anaheim Ducks,0,2,Detroit Red Wings,Chris Rooney,Dan O'Halloran
2007020846,0,2,Los Angeles Kings,0,2,Columbus Blue Jackets,Kelly Sutherland,Dennis LaRue
2007020847,0,1,Minnesota Wild,0,1,St. Louis Blues,Tim Peel,Tom Kowal
2007020848,0,3,Florida Panthers,1,5,Buffalo Sabres,Bill McCreary,Brian Pochmara
2007020849,1,6,Nashville Predators,0,3,Phoenix Coyotes,Rob Shick,Ian Walsh
2007020850,0,2,Chicago Blackhawks,0,2,Vancouver Canucks,Wes McCauley,Paul Devorski
2007020851,0,1,Phoenix Coyotes,1,2,Dallas Stars,Stephane Auger,Brad Watson
2007020852,1,3,Carolina Hurricanes,0,2,Boston Bruins,Kelly Sutherland,Kevin Pollock
2007020853,0,3,Philadelphia Flyers,1,4,New York Islanders,Chris Rooney,Tom Kowal
2007020854,1,5,Buffalo Sabres,0,1,Ottawa Senators,Dan O'Rourke,Mike Hasenfratz
2007020855,0,2,Montréal Canadiens,1,3,Tampa Bay Lightning,Rob Shick,Michael McGeough
2007020856,0,2,Detroit Red Wings,1,4,Nashville Predators,Tim Peel,Brad Meier
2007020857,0,2,Los Angeles Kings,1,4,St. Louis Blues,Stephane Auger,Brad Watson
2007020858,1,2,Anaheim Ducks,0,1,Colorado Avalanche,Ian Walsh,Dean Warren
2007020859,0,2,Minnesota Wild,1,4,Edmonton Oilers,Wes McCauley,Paul Devorski
2007020860,1,4,Calgary Flames,0,3,San Jose Sharks,Kerry Fraser,Dan O'Halloran
2007020861,0,0,Toronto Maple Leafs,1,1,Buffalo Sabres,Dan Marouelli,Kelly Sutherland
2007020862,0,2,Ottawa Senators,1,3,New Jersey Devils,Tom Kowal,Kevin Pollock
2007020863,0,2,Washington Capitals,0,2,Atlanta Thrashers,Tim Peel,Brad Meier
2007020864,1,7,Chicago Blackhawks,0,2,Columbus Blue Jackets,Stephane Auger,Justin StPierre
2007020865,1,2,Boston Bruins,0,1,Pittsburgh Penguins,Frederick L'Ecuyer,Marc Joannette
2007020866,1,2,Montréal Canadiens,0,1,Florida Panthers,Rob Shick,Michael McGeough
2007020867,1,5,Tampa Bay Lightning,0,3,Philadelphia Flyers,Gord Dwyer,Justin StPierre
2007020868,0,2,Pittsburgh Penguins,1,4,Carolina Hurricanes,Brad Watson,Eric Furlatt
2007020869,1,5,New York Islanders,0,4,Toronto Maple Leafs,Dave Jackson,Dan O'Rourke
2007020870,1,6,Chicago Blackhawks,0,1,Nashville Predators,Marc Joannette,Brad Meier
2007020871,1,4,St. Louis Blues,0,1,Colorado Avalanche,Dan O'Halloran,Rob Martell
2007020872,0,2,Dallas Stars,1,5,Phoenix Coyotes,Kerry Fraser,Dean Warren
2007020873,0,4,Minnesota Wild,0,4,Vancouver Canucks,Mike Leggo,Ian Walsh
2007020874,1,3,Edmonton Oilers,0,2,San Jose Sharks,Don Koharski,Steve Kozari
2007020875,0,3,Atlanta Thrashers,0,3,New Jersey Devils,Kelly Sutherland,Don VanMassenhoven
2007020876,0,2,Washington Capitals,1,4,Florida Panthers,Rob Shick,Michael McGeough
2007020877,1,5,Columbus Blue Jackets,0,1,Detroit Red Wings,Dan Marouelli,Justin StPierre
2007020878,1,4,Dallas Stars,0,2,Anaheim Ducks,Don Koharski,Steve Kozari
2007020879,0,3,Calgary Flames,1,6,Los Angeles Kings,Kerry Fraser,Dean Warren
2007020880,0,1,Buffalo Sabres,1,5,New York Rangers,Dan O'Rourke,Gord Dwyer
2007020881,0,3,Boston Bruins,1,4,Toronto Maple Leafs,Wes McCauley,Bill McCreary
2007020882,0,0,Philadelphia Flyers,1,1,Montréal Canadiens,Dave Jackson,Stephane Auger
2007020883,1,3,New Jersey Devils,0,2,Ottawa Senators,Chris Rooney,Dennis LaRue
2007020884,0,1,Atlanta Thrashers,1,4,New York Islanders,Dan Marouelli,Paul Devorski
2007020885,0,4,Florida Panthers,1,5,Carolina Hurricanes,Kelly Sutherland,Don VanMassenhoven
2007020886,1,3,Washington Capitals,0,2,Tampa Bay Lightning,Brad Watson,Marc Joannette
2007020887,0,1,St. Louis Blues,1,2,Nashville Predators,Michael McGeough,Eric Furlatt
2007020888,0,3,Los Angeles Kings,1,4,Phoenix Coyotes,Greg Kimmerly,Chris Lee
2007020889,0,2,Edmonton Oilers,1,4,Vancouver Canucks,Mike Leggo,Dan O'Halloran
2007020890,1,4,Pittsburgh Penguins,0,1,Buffalo Sabres,Tim Peel,Gord Dwyer
2007020891,0,1,San Jose Sharks,1,3,New York Rangers,Dan O'Rourke,Ian Walsh
2007020892,0,1,Colorado Avalanche,1,2,Chicago Blackhawks,Kerry Fraser,Brian Pochmara
2007020893,0,0,Detroit Red Wings,1,1,Dallas Stars,Rob Shick,Justin StPierre
2007020894,0,1,Columbus Blue Jackets,1,5,St. Louis Blues,Don Koharski,Eric Furlatt
2007020895,1,5,Montréal Canadiens,0,3,Philadelphia Flyers,Chris Rooney,Dennis LaRue
2007020896,0,4,Nashville Predators,1,5,Minnesota Wild,Chris Lee,Dean Warren
2007020897,0,2,Calgary Flames,1,4,Anaheim Ducks,Greg Kimmerly,Steve Kozari
2007020898,0,1,Carolina Hurricanes,1,5,New Jersey Devils,Dave Jackson,Ian Walsh
2007020899,0,2,San Jose Sharks,1,3,New York Islanders,Bill McCreary,Stephane Auger
2007020900,1,4,Detroit Red Wings,0,0,Colorado Avalanche,Mike Leggo,Mike Hasenfratz
2007020901,1,4,Phoenix Coyotes,0,0,Los Angeles Kings,Dan O'Halloran,Steve Kozari
2007020902,0,2,Boston Bruins,0,2,Carolina Hurricanes,Dan O'Rourke,Marc Joannette
2007020903,0,1,Columbus Blue Jackets,1,3,Toronto Maple Leafs,Paul Devorski,Gord Dwyer
2007020904,0,5,New York Rangers,0,5,Montréal Canadiens,Tim Peel,Don VanMassenhoven
2007020905,0,2,Philadelphia Flyers,0,2,Ottawa Senators,Dan Marouelli,Bill McCreary
2007020906,0,2,Florida Panthers,1,3,Pittsburgh Penguins,Dennis LaRue,Stephane Auger
2007020907,0,4,Edmonton Oilers,1,5,Nashville Predators,Don Koharski,Dean Warren
2007020908,1,3,Vancouver Canucks,0,2,Minnesota Wild,Michael McGeough,Kevin Pollock
2007020909,0,1,Chicago Blackhawks,1,5,St. Louis Blues,Chris Rooney,Rob Martell
2007020910,1,4,Calgary Flames,0,1,Phoenix Coyotes,Greg Kimmerly,Chris Lee
2007020911,0,3,Tampa Bay Lightning,1,4,Buffalo Sabres,Dan Marouelli,Dennis LaRue
2007020912,0,2,San Jose Sharks,1,3,New Jersey Devils,Tim Peel,Gord Dwyer
2007020913,0,2,New York Islanders,0,2,Washington Capitals,Wes McCauley,Ian Walsh
2007020914,0,0,Minnesota Wild,1,3,Chicago Blackhawks,Chris Rooney,Rob Martell
2007020915,1,3,Calgary Flames,0,2,Dallas Stars,Mike Hasenfratz,Kevin Pollock
2007020916,0,2,Colorado Avalanche,0,2,Anaheim Ducks,Chris Lee,Tom Kowal
2007020917,0,0,Tampa Bay Lightning,1,1,New York Islanders,Kerry Fraser,Ian Walsh
2007020918,1,3,San Jose Sharks,0,1,Philadelphia Flyers,Wes McCauley,Stephane Auger
2007020919,0,3,Atlanta Thrashers,1,5,Carolina Hurricanes,Marc Joannette,Dean Warren
2007020920,1,5,Buffalo Sabres,0,1,Toronto Maple Leafs,Dennis LaRue,Tim Peel
2007020921,1,5,Pittsburgh Penguins,0,4,Montréal Canadiens,Bill McCreary,Kelly Sutherland
2007020922,0,2,Columbus Blue Jackets,0,2,Ottawa Senators,Dave Jackson,Don VanMassenhoven
2007020923,0,4,Boston Bruins,0,4,Florida Panthers,Don Koharski,Justin StPierre
2007020924,0,2,Vancouver Canucks,0,2,Nashville Predators,Chris Rooney,Kevin Pollock
2007020925,0,1,St. Louis Blues,1,5,Los Angeles Kings,Rob Shick,Brad Watson
2007020926,0,2,Edmonton Oilers,1,5,Dallas Stars,Dan O'Rourke,Tom Kowal
2007020927,0,0,Detroit Red Wings,1,1,Calgary Flames,Rob Martell,Eric Furlatt
2007020928,0,2,Colorado Avalanche,0,2,Phoenix Coyotes,Mike Leggo,Brad Meier
2007020929,0,1,St. Louis Blues,1,2,Anaheim Ducks,Brad Watson,Chris Lee
2007020930,0,2,New York Islanders,1,4,New Jersey Devils,Bill McCreary,Stephane Auger
2007020931,1,4,Ottawa Senators,0,3,Pittsburgh Penguins,Wes McCauley,Tim Peel
2007020932,1,6,Chicago Blackhawks,0,5,Los Angeles Kings,Rob Shick,Chris Lee
2007020933,0,3,Washington Capitals,1,6,Carolina Hurricanes,Dan O'Halloran,Justin StPierre
2007020934,1,4,New York Rangers,0,3,Buffalo Sabres,Dan Marouelli,Greg Kimmerly
2007020935,0,1,Atlanta Thrashers,1,3,Toronto Maple Leafs,Don VanMassenhoven,Kevin Pollock
2007020936,1,3,Columbus Blue Jackets,0,0,Montréal Canadiens,Kelly Sutherland,Marc Joannette
2007020937,1,2,Florida Panthers,0,1,Philadelphia Flyers,Kerry Fraser,Paul Devorski
2007020938,1,5,Boston Bruins,0,3,Tampa Bay Lightning,Chris Rooney,Don Koharski
2007020939,1,6,Dallas Stars,0,3,Nashville Predators,Mike Hasenfratz,Gord Dwyer
2007020940,0,1,Detroit Red Wings,1,4,Vancouver Canucks,Rob Martell,Eric Furlatt
2007020941,1,2,Calgary Flames,0,1,Minnesota Wild,Ian Walsh,Brad Meier
2007020942,0,1,San Jose Sharks,0,1,Pittsburgh Penguins,Bill McCreary,Dean Morton
2007020943,1,2,New Jersey Devils,0,1,Washington Capitals,Wes McCauley,Tim Peel
2007020944,0,0,Florida Panthers,1,5,New York Rangers,Dan O'Halloran,Stephane Auger
2007020945,0,2,Colorado Avalanche,1,3,Edmonton Oilers,Eric Furlatt,Steve Kozari
2007020946,0,0,St. Louis Blues,1,2,Phoenix Coyotes,Mike Leggo,Tom Kowal
2007020947,0,3,Chicago Blackhawks,1,6,Anaheim Ducks,Rob Shick,Brad Watson
2007020948,0,3,Philadelphia Flyers,0,3,Buffalo Sabres,Dave Jackson,Mike Hasenfratz
2007020949,1,5,Toronto Maple Leafs,0,0,Ottawa Senators,Kelly Sutherland,Greg Kimmerly
2007020950,0,0,Ottawa Senators,1,4,Boston Bruins,Tim Peel,Gord Dwyer
2007020951,1,4,Pittsburgh Penguins,0,2,New York Islanders,Dan O'Rourke,Dan O'Halloran
2007020952,0,1,Minnesota Wild,1,4,Washington Capitals,Marc Joannette,Francois StLaurent
2007020953,0,1,New Jersey Devils,1,2,Carolina Hurricanes,Rob Shick,Michael McGeough
2007020954,0,1,Atlanta Thrashers,1,5,Montréal Canadiens,Kerry Fraser,Greg Kimmerly
2007020955,1,3,Dallas Stars,0,1,St. Louis Blues,Tom Kowal,Brad Meier
2007020956,1,3,Colorado Avalanche,0,2,Calgary Flames,Dennis LaRue,Eric Furlatt
2007020957,0,3,Detroit Red Wings,0,3,Edmonton Oilers,Brad Watson,Ian Walsh
2007020958,0,4,Nashville Predators,1,8,Buffalo Sabres,Kelly Sutherland,Don VanMassenhoven
2007020959,1,4,San Jose Sharks,0,2,Columbus Blue Jackets,Dave Jackson,Michael McGeough
2007020960,1,3,Minnesota Wild,0,2,Tampa Bay Lightning,Dan Marouelli,Frederick L'Ecuyer
2007020961,0,3,Toronto Maple Leafs,0,3,Florida Panthers,Mike Leggo,Rob Martell
2007020962,0,0,Phoenix Coyotes,1,1,Chicago Blackhawks,Paul Devorski,Tom Kowal
2007020963,0,2,Colorado Avalanche,0,2,Vancouver Canucks,Brad Watson,Ian Walsh
2007020964,0,1,Pittsburgh Penguins,1,5,Boston Bruins,Stephane Auger,Brad Meier
2007020965,0,1,Ottawa Senators,1,3,Philadelphia Flyers,Greg Kimmerly,Marc Joannette
2007020966,1,4,New York Rangers,0,2,Carolina Hurricanes,Bill McCreary,Gord Dwyer
2007020967,1,5,New York Islanders,0,4,Atlanta Thrashers,Dan O'Rourke,Rob Shick
2007020968,1,2,Phoenix Coyotes,0,1,St. Louis Blues,Don Koharski,Steve Kozari
2007020969,0,4,Chicago Blackhawks,1,7,Dallas Stars,Dan Marouelli,Dan O'Halloran
2007020970,0,4,Los Angeles Kings,1,5,Edmonton Oilers,Dennis LaRue,Dean Warren
2007020971,1,4,Washington Capitals,0,0,New Jersey Devils,Greg Kimmerly,Don VanMassenhoven
2007020972,1,6,Montréal Canadiens,0,2,Buffalo Sabres,Kerry Fraser,Michael McGeough
2007020973,1,3,Minnesota Wild,0,2,Florida Panthers,Dan O'Halloran,Kevin Pollock
2007020974,1,3,San Jose Sharks,0,2,Detroit Red Wings,Paul Devorski,Tom Kowal
2007020975,0,2,Toronto Maple Leafs,1,3,Tampa Bay Lightning,Mike Leggo,Rob Martell
2007020976,1,3,Columbus Blue Jackets,0,2,Vancouver Canucks,Dennis LaRue,Dean Warren
2007020977,0,1,Calgary Flames,1,3,Anaheim Ducks,Wes McCauley,Chris Rooney
2007020978,0,2,Atlanta Thrashers,0,2,Boston Bruins,Rob Shick,Justin StPierre
2007020979,1,4,Philadelphia Flyers,0,1,New York Islanders,Don VanMassenhoven,Gord Dwyer
2007020980,0,4,Pittsburgh Penguins,1,5,Ottawa Senators,Dave Jackson,Stephane Auger
2007020981,0,1,New Jersey Devils,1,2,Montréal Canadiens,Don Koharski,Eric Furlatt
2007020982,1,3,Toronto Maple Leafs,0,2,Washington Capitals,Dan O'Rourke,Michael McGeough
2007020983,0,1,Tampa Bay Lightning,1,5,Carolina Hurricanes,Dan Marouelli,Mike Hasenfratz
2007020984,1,3,Nashville Predators,0,1,Dallas Stars,Tim Peel,Kevin Pollock
2007020985,1,2,San Jose Sharks,0,0,St. Louis Blues,Mike Leggo,Paul Devorski
2007020986,0,2,Los Angeles Kings,1,5,Colorado Avalanche,Bill McCreary,Marc Joannette
2007020987,1,3,Calgary Flames,0,1,Phoenix Coyotes,Wes McCauley,Chris Rooney
2007020988,1,4,Detroit Red Wings,0,2,Buffalo Sabres,Dan O'Rourke,Justin StPierre
2007020989,1,1,Florida Panthers,0,0,New York Islanders,Greg Kimmerly,Chris Lee
2007020990,0,4,Philadelphia Flyers,0,4,New York Rangers,Rob Shick,Ian Walsh
2007020991,0,2,Atlanta Thrashers,0,2,Pittsburgh Penguins,Dan O'Halloran,Don VanMassenhoven
2007020992,0,1,Vancouver Canucks,1,4,Chicago Blackhawks,Kerry Fraser,Steve Kozari
2007020993,0,1,Los Angeles Kings,1,2,Minnesota Wild,Dennis LaRue,Brad Watson
2007020994,0,3,Columbus Blue Jackets,0,3,Edmonton Oilers,Brad Meier,Dean Warren
2007020995,0,2,Boston Bruins,1,10,Washington Capitals,Don Koharski,Frederick L'Ecuyer
2007020996,0,1,Ottawa Senators,1,3,Anaheim Ducks,Wes McCauley,Kelly Sutherland
2007020997,0,4,Montréal Canadiens,1,6,San Jose Sharks,Chris Rooney,Tim Peel
2007020998,1,1,Florida Panthers,0,0,Boston Bruins,Eric Furlatt,Dean Morton
2007020999,0,3,New York Islanders,0,3,New York Rangers,Rob Martell,Chris Lee
2007021000,1,5,Buffalo Sabres,0,2,Philadelphia Flyers,Dan O'Rourke,Don VanMassenhoven
2007021001,1,4,New Jersey Devils,0,1,Toronto Maple Leafs,Don Koharski,Stephane Auger
2007021002,1,2,Pittsburgh Penguins,0,0,Tampa Bay Lightning,Mike Hasenfratz,Kevin Pollock
2007021003,1,4,Chicago Blackhawks,0,2,Minnesota Wild,Bill McCreary,Dean Warren
2007021004,0,2,Los Angeles Kings,1,3,St. Louis Blues,Kerry Fraser,Steve Kozari
2007021005,0,1,Vancouver Canucks,1,2,Colorado Avalanche,Chris Rooney,Tim Peel
2007021006,0,0,Columbus Blue Jackets,1,1,Calgary Flames,Tom Kowal,Brad Meier
2007021007,1,5,Nashville Predators,0,1,Edmonton Oilers,Dennis LaRue,Marc Joannette
2007021008,1,3,Washington Capitals,0,1,Buffalo Sabres,Eric Furlatt,Chris Lee
2007021009,1,6,Carolina Hurricanes,0,3,Atlanta Thrashers,Mike Hasenfratz,Steve Kozari
2007021010,0,1,St. Louis Blues,1,4,Detroit Red Wings,Kerry Fraser,Francois StLaurent
2007021011,0,0,Anaheim Ducks,1,3,Chicago Blackhawks,Bill McCreary,Dean Warren
2007021012,1,2,Phoenix Coyotes,0,1,Dallas Stars,Ian Walsh,Gord Dwyer
2007021013,0,2,Ottawa Senators,1,3,San Jose Sharks,Mike Leggo,Kelly Sutherland
2007021014,1,8,Toronto Maple Leafs,0,2,Boston Bruins,Paul Devorski,Don VanMassenhoven
2007021015,1,4,New York Rangers,0,1,New York Islanders,Don Koharski,Eric Furlatt
2007021016,0,2,Tampa Bay Lightning,1,3,Philadelphia Flyers,Dan Marouelli,Rob Martell
2007021017,0,2,Minnesota Wild,1,3,Carolina Hurricanes,Dan O'Rourke,Kevin Pollock
2007021018,0,2,Pittsburgh Penguins,1,5,Florida Panthers,Dave Jackson,Mike Hasenfratz
2007021019,0,0,Anaheim Ducks,1,1,Colorado Avalanche,Brad Watson,Ian Walsh
2007021020,1,4,Montréal Canadiens,0,2,Phoenix Coyotes,Kelly Sutherland,Michael McGeough
2007021021,0,2,Nashville Predators,1,6,Vancouver Canucks,Marc Joannette,Tom Kowal
2007021022,0,0,Ottawa Senators,1,2,Los Angeles Kings,Mike Leggo,Brad Meier
2007021023,0,1,Tampa Bay Lightning,1,2,New Jersey Devils,Paul Devorski,Don VanMassenhoven
2007021024,1,2,Edmonton Oilers,0,1,Columbus Blue Jackets,Bill McCreary,Justin StPierre
2007021025,0,2,Minnesota Wild,0,2,Atlanta Thrashers,Dave Jackson,Stephane Auger
2007021026,1,3,San Jose Sharks,0,2,Chicago Blackhawks,Greg Kimmerly,Steve Kozari
2007021027,1,2,Nashville Predators,0,1,Calgary Flames,Rob Shick,Marc Joannette
2007021028,0,1,Washington Capitals,1,2,Boston Bruins,Chris Rooney,Rob Martell
2007021029,1,5,Montréal Canadiens,0,2,Los Angeles Kings,Kelly Sutherland,Ian Walsh
2007021030,1,2,New Jersey Devils,0,1,Toronto Maple Leafs,Eric Furlatt,Steve Kozari
2007021031,0,1,New York Islanders,1,4,Philadelphia Flyers,Bill McCreary,Kevin Pollock
2007021032,0,3,Buffalo Sabres,1,4,Carolina Hurricanes,Stephane Auger,Chris Lee
2007021033,0,2,Atlanta Thrashers,1,3,Florida Panthers,Dan Marouelli,Dan O'Rourke
2007021034,0,1,Dallas Stars,1,3,Colorado Avalanche,Mike Leggo,Tom Kowal
2007021035,1,4,Ottawa Senators,0,2,Phoenix Coyotes,Michael McGeough,Brad Meier
2007021036,0,2,St. Louis Blues,1,4,Vancouver Canucks,Rob Shick,Gord Dwyer
2007021037,0,0,Boston Bruins,0,0,New York Rangers,Kerry Fraser,Wes McCauley
2007021038,1,4,Pittsburgh Penguins,0,2,Washington Capitals,Paul Devorski,Don VanMassenhoven
2007021039,0,3,Nashville Predators,1,4,Detroit Red Wings,Dan O'Halloran,Brad Watson
2007021040,0,3,Tampa Bay Lightning,1,5,Columbus Blue Jackets,Greg Kimmerly,Francois StLaurent
2007021041,1,6,Edmonton Oilers,0,5,Chicago Blackhawks,Mike Hasenfratz,Kyle Rehman
2007021042,0,2,San Jose Sharks,0,2,Minnesota Wild,Tim Peel,Justin StPierre
2007021043,0,0,Colorado Avalanche,1,3,Dallas Stars,Dave Jackson,Dennis LaRue
2007021044,0,1,Montréal Canadiens,1,3,Anaheim Ducks,Ian Walsh,Brad Meier
2007021045,0,2,New York Rangers,0,2,Buffalo Sabres,Bill McCreary,Stephane Auger
2007021046,0,3,St. Louis Blues,1,7,Calgary Flames,Rob Shick,Gord Dwyer
2007021047,1,2,Vancouver Canucks,0,1,Los Angeles Kings,Kelly Sutherland,Ian Walsh
2007021048,1,5,Colorado Avalanche,0,2,Atlanta Thrashers,Dan Marouelli,Dean Warren
2007021049,0,3,Philadelphia Flyers,1,4,Toronto Maple Leafs,Stephane Auger,Brad Watson
2007021050,0,0,New Jersey Devils,1,4,Montréal Canadiens,Wes McCauley,Marc Joannette
2007021051,0,1,Boston Bruins,1,4,Ottawa Senators,Dan O'Halloran,Mike Hasenfratz
2007021052,0,4,New York Islanders,1,8,Tampa Bay Lightning,Chris Rooney,Don Koharski
2007021053,0,1,Chicago Blackhawks,1,3,Detroit Red Wings,Mike Leggo,Tim Peel
2007021054,1,2,San Jose Sharks,0,1,Nashville Predators,Paul Devorski,Brian Pochmara
2007021055,0,3,St. Louis Blues,1,4,Edmonton Oilers,Michael McGeough,Justin StPierre
2007021056,0,2,Anaheim Ducks,0,2,Phoenix Coyotes,Kerry Fraser,Dave Jackson
2007021057,1,3,Toronto Maple Leafs,0,2,Philadelphia Flyers,Kelly Sutherland,Tim Peel
2007021058,0,2,Calgary Flames,1,3,Washington Capitals,Bill McCreary,Dan O'Rourke
2007021059,0,3,Buffalo Sabres,1,7,Pittsburgh Penguins,Eric Furlatt,Francois StLaurent
2007021060,0,2,New York Islanders,1,4,Florida Panthers,Chris Rooney,Paul Devorski
2007021061,1,3,Carolina Hurricanes,0,0,Chicago Blackhawks,Greg Kimmerly,Brad Watson
2007021062,0,1,Vancouver Canucks,1,4,Anaheim Ducks,Tom Kowal,Brad Meier
2007021063,1,3,Tampa Bay Lightning,0,1,Boston Bruins,Wes McCauley,Dan O'Rourke
2007021064,0,4,Calgary Flames,1,6,Atlanta Thrashers,Dennis LaRue,Dean Morton
2007021065,1,3,Ottawa Senators,0,0,Montréal Canadiens,Dan O'Halloran,Kevin Pollock
2007021066,0,3,Dallas Stars,1,5,Detroit Red Wings,Dan Marouelli,Eric Furlatt
2007021067,1,4,Los Angeles Kings,0,1,Nashville Predators,Chris Rooney,Francois StLaurent
2007021068,0,3,New Jersey Devils,0,3,Minnesota Wild,Mike Leggo,Steve Kozari
2007021069,0,1,Edmonton Oilers,1,5,Colorado Avalanche,Kerry Fraser,Chris Lee
2007021070,0,0,Vancouver Canucks,1,2,Phoenix Coyotes,Dave Jackson,Dean Warren
2007021071,0,1,Atlanta Thrashers,1,4,Washington Capitals,Greg Kimmerly,Tim Peel
2007021072,1,6,Chicago Blackhawks,0,3,Columbus Blue Jackets,Brad Watson,Rob Martell
2007021073,0,1,Carolina Hurricanes,1,7,Buffalo Sabres,Kelly Sutherland,Marc Joannette
2007021074,0,2,New York Rangers,1,3,Florida Panthers,Bill McCreary,Dennis LaRue
